District,usaono,defno,branch,progcat,priority,appealtype,collindc,casestat,ausa,littype,defstatus,defstatdt,matterdt,compdt,arrestdt,casedt,courtno,courtappeal,crttype,judge,casetype,caseweight,litresp,ldcharge,offensedt,cntrlsub,mbrseized,qtyseized,defdispdt,defdisp,defdpreas,invagency,invagencyno,dojdiv,dojno,factno,filler9,terrindic,evnt,evntdt,evntact,relusaonbr,realdefnbr,chgtype,totalcounts,errindc,filename,estdollar,errnojc,bondtype,bondamt,errindj,fine,errindj1,suspfine,errindj2,sentdt,susp,incar,incarsusp,sentsec,probation,sysdisdt,syseousadt,acrecvdt,acfiledt,accttermdt,progagcy,progagcyno,lateclosing,dcmns,lionsno,distseq,distname,disthicode,agcy,cca,mrrf,mrmf,mprf,mpmf,mtrf,mtmf,cfrf,cfcf,cprf,cpcf,ctrf,ctcf,irf,irc,ibrf,ibmf,crtrf,ctrcf,citrf,citcf,scrher,par dis,par div,rectype,disname2,nodis,alphadis,ID
ALM,97R0297,2,2,***,,,,O,LLF,,,,970926,,,,,,NC,,,,US,,970901,,,,,,,JUDE,*******,,,,,,CMPL,970926,FI,,,,,,** ** ** ******* ***** *****,,,,,,,,,,,,,,,,970926,970930,970930,,,,,,,,,ALABAMA M,20,H,1,1,,1,,,,,,,,,,,,,,,,,,36,2,0,1,,,,1753
ALN,I100931,1,M,50,,A,,C,JAS,D,,,910606,,,921130,***********,,CA,,,,US,,910323,,,0,951107,FA,,JUFB,** **********,,,,,,APDO,921130,,9100931,1,,1,,** ** ****** ****** ** ** **,0,,SU,1000000,,0,,0,,921105,,009Y,,1,,951107,961130,921231,921231,961130,,,,,,,ALABAMA N,10,B,1,,,,,,,,,,,1,1,,,,,,,,,27,1,0,1,,,,1754
ALN,I100931,6,M,50,,A,,C,JAS,D,,,910606,,,921130,***********,,CA,,,,US,,910323,,,0,951107,FA,,JUFB,** **********,,,,,,APDO,921130,,9100931,6,,1,,** ** ****** ****** ** ** **,0,,SU,500000,,0,,0,,921105,,008Y,,1,,951107,961130,921231,921231,961130,,,,,,,ALABAMA N,10,B,1,,,,,,,,,,,1,,,,,,,,,,27,1,0,1,,,,1755
ALN,I100931,11,M,50,,A,,C,JAS,D,,,910606,,,921130,***********,,CA,,,,US,,910323,,,0,951107,FA,,JUFB,** **********,,,,,,APDO,921130,,9100931,11,,1,,** ** ****** ****** ** ** **,0,,SU,500000,,0,,0,,921105,,008Y,,1,,951107,961130,921231,921231,961130,,,,,,,ALABAMA N,10,B,1,,,,,,,,,,,1,,,,,,,,,,27,1,0,1,,,,1756
ALN,I200669,5,F,40,,A,,C,MVR,D,,,920421,,,941021,***********,,CA,,,,US,,890601,,,0,960604,FA,,TRCB,************,,,,,,APDO,941021,,9200669,5,,1,,** ** ******** ****** ** **,0,,,0,,0,,0,,940919,,012Y,,1,,960604,961231,950228,950228,961231,,,,94-086891-3,,,ALABAMA N,10,H,1,,,,,,,,,,,1,1,,,,,,,,,27,1,0,1,,,,1757
ALN,I301501,1,S,53,,A,,C,WGS,D,,,931022,,,951205,***********,,CA,,,,US,,921005,,,0,960930,FA,,TRAT,***********,,,,,,APDO,951205,,9301501,1,,2,,** ** ******* ***** *******,0,,,0,,500000,,0,,951115,,030Y,,1,,960930,961031,960131,960131,961031,,,,94-040485-9,,,ALABAMA N,10,N,3,,,,,,,,,,,1,1,,,,,,,,,27,1,0,1,,,,1758
ALN,I4B1482,1,S,61,,A,,C,AJD,D,,,941011,,,950612,***********,,CA,,,,US,,941003,,,0,960614,FA,,TRSS,***********,,,,,,APDO,950612,,9401482,1,,2,,** ** ******** ******** *****,0,,,0,,0,,0,,950530,,014M,,1,,960614,961231,960430,960430,961231,,,,95-195123-2,,,ALABAMA N,10,B,3,,,,,,,,,,,1,1,,,,,,,,,27,1,0,1,,,,1759
ALN,I400200,1,M,47,,A,,C,JWV,D,,,940202,,,951017,***********,,CA,,,,US,,920201,,,0,960930,FA,,TRCB,***********,,,,,,APDO,951017,,9400200,1,,2,,** ** ****** **** ***,0,,,0,,0,,0,,951002,,060M,,1,,960930,970331,951130,951130,970331,,,,95-236644-4,,,ALABAMA N,10,K,1,,,,,,,,,,,1,1,,,,,,,,,27,1,0,1,,,,1760
ALN,I500882,2,E,83,,A,,C,JEP,D,,,950711,950703,,951108,***********,,CA,ETC,,,US,,950623,,,0,960909,FA,,JUFB,** *********,,,,,,APDO,951108,,9500882,2,,1,,** ** ******* ****** **** ** *,1600000,,,0,,0,,0,,950926,,057M,,1,,960909,961130,951130,951130,961130,ZFDI,***,,95-265331-7,,,ALABAMA N,10,N,9,,,,,,,,,,,1,1,,,,,,,,,27,1,0,1,,,,1761
ALN,83R0835,1,E,***,,,,O,HHH,,FU,910124,831121,,,,,,NC,,,,US,,,,,,,,,JUFB,***,,,,,,AIRF,831122,,,,,0,,** ** ***** ****** ******,,,,,,,,,,,,,,,,970808,970930,831121,,,,,,,83R10835001,,ALABAMA N,10,Q,1,,,1,1,,,,,,,,,,,,,,,,,36,1,0,1,,,,1762
ALN,85R0938,1,M,47,,,,O,BLB,,FU,880211,851023,,,871217,***********,,DC,AR,,,US,,800601,,,,, W, NDT,JUFB,** *******,ZNTF,SE-ALN-008,,,,WARR,880211,,,,IN,6,,** ** ********** ***** ** **,,,,,,,,,,,,,,,,970808,970930,851023,871217,,,,,,85R10938001,,ALABAMA N,10,K,1,,,,,,,,,1,1,,,,,,,,,,,0A,1,0,1,,,,1763
ALN,86R0287,1,H,47,,,,O,RJM,,FU,910124,860227,,,860529,************,,DC,AR,,,US,,860213,C,,0,, W, NDT,JUFB,************,ZNTF,SE-ALN-001,,,,INDC,860529,,,,IN,1,,** ** ********* ****** ** ** *,,,,,,,,,,,,,,,,970808,970930,860227,860529,,,,,,86R10287001,,ALABAMA N,10,K,1,,,,,,,,,1,1,,,,,,,,,,,0A,1,0,1,,,,1764
ALN,88A0846,9,H,40,,A,,O,JCE,,,,880531,880624,,880902,***********,,CA,,,,US,,880531,C,K,0,,,,JUFB,** ********,,,,,,OPIN,930608,,8R00846,,SN,0,,** ** ********** ****** ** **,,,,,,0,,,,910329,,SIN,,,,970808,970930,910531,910531,,,,,,H8A00846009,,ALABAMA N,10,H,1,,,,,,,,,1,,,,,,,,,,,,0B,1,0,1,,,,1766
ALN,88A1412,2,S,08B,,A,,C,MVR,,,,880920,,,891115,***********,,CA,,,,US,,,,,,961223,FA,,JUFB,*******,,,,,,OPIN,961223,,8R01412,,IN,4,,** ** ********* ******* ** **,,,,,,600000,,,,901227,,CON,,,36,970808,970930,960228,960228,970331,,,,96-344702-9,H8A01412002,,ALABAMA N,10,G,1,,,,,,,,,,,1,1,,,,,,,,,27,1,0,1,,,,1767
ALN,88A1791,1,S,12,,A,,O,BLB,,BO,900709,881125,,,900629,***********,,CA,,,,US,,871229,,,,,,,IRS,*********,,,,,,APDO,951212,,8R01791,,IN,1,,** ** ****** *******,,,PS,50000,,,,,,,,,,,,970808,970930,960131,960131,,,,,96-335604-9,H8A01791001,,ALABAMA N,10,I,2,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1768
ALN,88B0846,4,H,40,,A,,O,JCE,D,,,880531,880601,,901025,***********,,CA,TMP,,,US,,880531,C,K,0,,,,JUFB,** ********,,,,,,APDO,901025,,8800846,4,,1,,** ** ********** ****** ** **,0,,SU,5000000,,927936,,0,,,,,,,,901025,941130,901130,901130,,,,,,,,ALABAMA N,10,H,1,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1769
ALN,88B0846,5,H,40,,A,,O,JCE,D,,,880531,880624,,910411,***********,,CA,TMP,,,US,,880531,C,K,0,,,,JUFB,** ********,,,,,,APDO,910411,,8800846,5,,1,,** ** ********** ****** ** **,0,,,0,,0,,0,,,,,,,,910411,941130,910531,910531,,,,,,,,ALABAMA N,10,H,1,,,,,,,,,1,,,,,,,,,,,,0B,1,0,1,,,,1770
ALN,88B0846,9,H,40,,A,,O,JCE,D,,,880531,,,910408,***********,,CA,TMP,,,US,,880531,C,K,0,,,,JUFB,** ********,,,,,,APDO,910408,,8800846,9,,1,,** ** ********** ****** ** **,0,,,0,,0,,0,,,,,,,,910408,941130,910531,910531,,,,,,,,ALABAMA N,10,H,1,,,,,,,,,1,,,,,,,,,,,,0B,1,0,1,,,,1771
ALN,88B1412,1,S,08B,,A,,C,MVR,,,,880920,,,891115,***********,,CA,,,,US,,,,,,961223,FA,,JUFB,*******,,,,,,OPIN,961223,,8R01412,,IN,4,,** ** ********* ******* ** **,,,,,,600000,,,,900927,,CON,,,24,970808,970930,880920,891115,961223,,,,96-344702-9,H8B01412001,,ALABAMA N,10,G,1,,,,,,,,,,,1,1,,,,,,,,,27,1,0,1,,,,1772
ALN,88R0038,1,S,90,,,,C,JPM,,FU,880129,880113,880112,,880129,**********,,DC,JHH,,,US,,880107,,,,970609,DM,DETH,JUMS,*********,,,,,,DISM,970609,,,,IN,1,,** ** ********* ***** ***,,,,,,,,,,,,,,,,970808,970930,880113,880129,970609,,,,,88R00038001,,ALABAMA N,10,Q,1,,,,,,,,,,,1,1,,,,,,,,,22,1,0,1,,,,1773
ALN,88R0175,5,S,40,,,,O,RJM,,FU,890626,880203,,,890508,***********,,DC,AR,,,US,,,,,,, W, NDT,TRCB,*************,,,,,,,,,,,IN,4,,** ** ******* ***** **** ** **,,,,,,,,,,,,,,,,970808,970930,880203,890508,,,,,,88R00175005,,ALABAMA N,10,H,1,,,,,,,,,1,1,,,,,,,,,,,0A,1,0,1,,,,1774
ALN,88R0219,2,M,***,,,,O,RJM,,FU,880218,880208,,,,,,NC,,,,US,,,,,,,,,JUFB,** *******,,,,,,,,,,,,0,,** ** ******** ***** ** ** **,,,,,,,,,,,,,,,,970808,970930,880208,,,,,,,88R00219002,,ALABAMA N,10,H,1,,,1,1,,,,,,,,,,,,,,,,,36,1,0,1,,,,1775
ALN,88R1252,1,S,83,,,,O,BLB,,FU,890731,880825,,,890731,***********,,DC,AR,,,US,,870923,,,,, W, NDT,JUFB,** *********,,,,,,INDC,890731,,,,IN,1,,** ** ******* ******* ** ***,,,,,,,,,,,,,,,,970808,970930,880825,890731,,,,,,88R01252001,,ALABAMA N,10,N,9,,,,,,,,,1,1,,,,,,,,,,,0A,1,0,1,,,,1776
ALN,89B1112,1,E,90,,A,,O,JEO,,CU,901213,890804,,,901205,***********,,CA,,,,US,,881211,,,,,,,TRAT,*************,,,,,,APDO,960503,,9R01112,,IN,2,,** ** ************ ******* **,,,,,,0,,,,910227,,COS,,,,970808,970930,890804,901205,,,,,96-394414-9,H9B01112001,,ALABAMA N,10,N,9,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1777
ALN,89B1344,1,S,40,,A,,O,SIM,,,,890921,890921,,891030,***********,,CA,,,,US,,890920,C,,0,,,,JUDE,********,,,,,,APDO,960726,,9R01344,,IN,4,,** ** ****** *******,,,,,,0,,,,900105,,COS,,,,970808,970930,890921,891030,,,,,96-429389-2,H9B01344001,,ALABAMA N,10,H,1,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1778
ALN,89R0661,1,E,***,,,,O,HHH,,FU,890206,890511,,,,,,NC,,,,US,,890206,,,,,,,JUFB,*******,,,,,,AIRF,890511,,,,,0,,** ** ********* *****,,,,,,,,,,,,,,,,970808,970930,890511,,,,,,,89R00661001,,ALABAMA N,10,Q,1,,,1,1,,,,,,,,,,,,,,,,,36,1,0,1,,,,1779
ALN,89R0812,1,H,33,,,,O,JPM,,FU,920409,890608,,,920409,************,,DC,PT,,,US,,850101,,,,, W, NDT,IRS,*********,,,,,,INDC,920409,,,,IN,1,,** ** ** ********* ******** **,25000000,,,,,,,,,,,,,,,970808,970930,890608,920409,,,,,,89R00812001,,ALABAMA N,10,P,7,,,,,,,,,1,1,,,,,,,,,,,0A,1,0,1,,,,1780
ALN,89R1080,1,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,GJPR,960207,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080001,,ALABAMA N,10,K,1,,,1,1,,,,,,,,,,,,,,,,,36,1,0,1,,,,1781
ALN,89R1080,2,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,AIRF,950104,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080002,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1782
ALN,89R1080,3,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,GJPR,941206,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080003,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1783
ALN,89R1080,4,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,,,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080004,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1784
ALN,89R1080,5,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,,,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080005,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1785
ALN,89R1080,6,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,,,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080006,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1786
ALN,89R1080,7,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,,,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080007,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1787
ALN,89R1080,8,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,,,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080008,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1788
ALN,89R1080,9,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,,,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080009,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1789
ALN,89R1080,10,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,,,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080010,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1790
ALN,89R1080,11,S,***,,,,O,JCE,,,,890802,,,,,,NC,,,,US,,,,,,,,,JUDE,********,,,,,,,,,,,,0,,** ** ****** *********,,,,,,,,,,,,,,,,970808,970930,890802,,,,,,,89R01080011,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1791
ALN,89R1429,1,S,90,,,,C,WGS,,FU,890927,891012,890927,,,*********,,MG,ELN,,,US,,890927,,,,961030,DM,GWOM,JUFB,******,,,,,,DISM,961030,,,,CO,1,,**** ** ***** ****** ***,,,,,,,,,,,,,,,,970808,970930,891012,,961030,,,,,89R01429001,,ALABAMA N,10,Q,1,,,,,1,1,,,,,,,,,,,,,,,49,1,0,1,,,,1792
ALN,90A1413,1,E,47,,A,,O,VVC,,CU,901017,901017,,,901217,***********,,CA,,,,US,,870101,M,,0,,,,JUDE,********,ZNTF,CHANDLERD,,,,APDO,970513,,0R01413,,IN,2,,** ** ********* ***** ** ** **,,,,,,0,,,,910514,,DET,,,,970808,970930,930731,930731,,,,,97-555781-2,I0A01413001,,ALABAMA N,10,K,1,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1793
ALN,90A1413,5,E,47,,I,,O,VVC,D,,,901017,,,910314,***********,,CA,,,,US,,870101,M,,0,,,,JUDE,********,ZNTF,CHANDLERD,,,,INAP,910314,,9001413,5,,1,,** ** ********* ***** ** ** **,0,,,0,,0,,0,,,,,,,,910425,970630,940228,940228,,,,,97-555781-2,,,ALABAMA N,10,K,1,,,,,,,,,1,,,,,,,,,,,,0B,1,0,1,,,,1794
ALN,90B1413,1,E,47,,A,,O,VVC,,CU,901017,901017,,,901217,***********,,CA,,,,US,,870101,M,,0,,,,JUDE,********,ZNTF,CHANDLERD,,,,APDO,970513,,0R01413,,IN,2,,** ** ********* ***** ** ** **,,,,,,0,,,,910514,,DET,,,,970808,970930,901017,901217,,,,,97-555781-2,I0B01413001,,ALABAMA N,10,K,1,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1795
ALN,90C1413,1,E,47,,A,,O,HGD,,CU,901017,901017,,,901217,***********,,CA,,,,US,,870101,M,,0,,,,JUDE,********,ZNTF,CHANDLERD,,,,APDO,970513,,0R01413,,IN,2,,** ** ********* ***** ** ** **,,,,,,0,,,,910514,,DET,,,,970808,970930,901017,901217,,,,,97-555781-2,I0C01413001,,ALABAMA N,10,K,1,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1796
ALN,90R0275,1,S,***,,,,O,JCE,,,,900308,,,,,,NC,,,,US,,,,,,,,,TRAT,**********,ZNTF,UNK,,,,GJPR,941012,,,,,0,,** ** ** ***** ***** ** **,,,,,,,,,,,,,,,,970808,970930,900308,,,,,,,90R00275001,,ALABAMA N,10,K,1,,,1,1,,,,,,,,,,,,,,,,,36,1,0,1,,,,1797
ALN,90R0275,2,S,***,,,,O,JCE,,,,900308,,,,,,NC,,,,US,,,,,,,,,TRAT,**********,ZNTF,UNK,,,,,,,,,,0,,** ** ** ***** ***** ** **,,,,,,,,,,,,,,,,970808,970930,900308,,,,,,,90R00275002,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1798
ALN,90R0275,3,S,***,,,,O,JCE,,,,900308,,,,,,NC,,,,US,,,,,,,,,TRAT,**********,ZNTF,UNK,,,,,,,,,,0,,** ** ** ***** ***** ** **,,,,,,,,,,,,,,,,970808,970930,900308,,,,,,,90R00275003,,ALABAMA N,10,K,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1799
ALN,90R0288,7,H,40,,,,O,RPM,,FU,910306,900309,,,910306,************,,DC,HM,,,US,,890101,,,,, W, NDT,IRS,********,,,,,,,,,,,SN,0,,** ** ******* ******** ** **,,,,,,,,,,,,,,,,970808,970930,900309,910306,,,,,,90R00288007,,ALABAMA N,10,H,1,,,,,,,,,1,1,,,,,,,,,,,0A,1,0,1,,,,1800
ALN,90R0349,1,H,69,,,,C,BLB,,FU,911203,900327,,,911203,************,,DC,AR,,,US,,900320,,,,961220,DM,GWOD,TRCB,************,,,,,,CLOS,961220,,,,IN,1,,** ** ***** ***,,,,,,,,,,,,,,,,970808,970930,900327,911203,961220,,,,97-544014-9,90R00349001,,ALABAMA N,10,B,2,,,,,,,,,,,1,1,,,,,,,,,22,1,0,1,,,,1801
ALN,90R0522,1,M,***,,,,O,JCE,,FU,900420,900420,,,,,,NC,,,,US,,,,,,,,,JUFB,***********,,,,,,AIRF,900501,,,,,0,,** ** ********** ******* ** **,,,,,,,,,,,,,,,,970808,970930,900420,,,,,,,90R00522001,,ALABAMA N,10,Q,1,,,1,1,,,,,,,,,,,,,,,,,36,1,0,1,,,,1802
ALN,90R0522,2,M,***,,,,O,JCE,,FU,900420,900420,,,,,,NC,,,,US,,,,,,,,,JUFB,***********,,,,,,,,,,,,0,,** ** ********** ******* ** **,,,,,,,,,,,,,,,,970808,970930,900420,,,,,,,90R00522002,,ALABAMA N,10,Q,1,,,1,,,,,,,,,,,,,,,,,,36,1,0,1,,,,1803
ALN,90R1413,15,E,47,,,,O,VVC,,FU,901217,901017,,,901217,**********,,DC,JHH,,,US,,870101,M,,0,, W, NDT,JUDE,********,ZNTF,CHANDLERD,,,,,,,,,IN,2,,** ** ********* ***** ** ** **,,,,,,,,,,,,,,,,970808,970930,901017,901217,,,,,97-555781-2,90R01413015,,ALABAMA N,10,K,1,,,,,,,,,1,1,,,,,,,,,,,0A,1,0,1,,,,1804
ALN,91A0270,1,E,40,,A,,O,VVC,,,,910215,,,910215,***********,,CA,,,,US,,870101,M,K,50,,,,JUDE,***,,,,,,APDO,910530,,1R00270,,IF,3,,** ** ******** ***** *****,,,,,,0,,,,910509,,SIN,,,,970808,970930,910630,910630,,,,,,I1A00270001,,ALABAMA N,10,H,1,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1805
ALN,91A0733,1,S,40,,A,,O,RJM,,CU,910904,910430,,910904,911107,***********,,CA,,,,US,,,C,K,0,,,,JUFB,** **********,,,,,,APDO,920327,,1R00733,,SN,4,,** ** ******** ******,,,,,,800000000,,,,920326,,LIF,,,,970808,970930,920430,920430,,,,,,I1A00733001,,ALABAMA N,10,H,1,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1806
ALN,91A0931,1,M,50,,A,,C,JAS,D,,,910606,,,921130,***********,,CA,,,,US,,910323,,,0,951107,FA,,JUFB,** **********,,,,,,APDO,921130,,9100931,1,,1,,** ** ****** ****** ** ** **,0,,SU,1000000,,0,,0,,921105,,009Y,,1,,951107,961130,921231,921231,961130,,,,,,,ALABAMA N,10,B,1,,,,,,,,,,,1,1,,,,,,,,,27,1,0,1,,,,1807
ALN,91A0931,6,M,50,,A,,C,JAS,D,,,910606,,,921130,***********,,CA,,,,US,,910323,,,0,951107,FA,,JUFB,** **********,,,,,,APDO,921130,,9100931,6,,1,,** ** ****** ****** ** ** **,0,,SU,500000,,0,,0,,921105,,008Y,,1,,951107,961130,921231,921231,961130,,,,,,,ALABAMA N,10,B,1,,,,,,,,,,,1,,,,,,,,,,27,1,0,1,,,,1808
ALN,91A0931,11,M,50,,A,,C,JAS,D,,,910606,,,921130,***********,,CA,,,,US,,910323,,,0,951107,FA,,JUFB,** **********,,,,,,APDO,921130,,9100931,11,,1,,** ** ****** ****** ** ** **,0,,SU,500000,,0,,0,,921105,,008Y,,1,,951107,961130,921231,921231,961130,,,,,,,ALABAMA N,10,B,1,,,,,,,,,,,1,,,,,,,,,,27,1,0,1,,,,1809
ALN,91A1022,1,S,36,,A,,C,JEO,,,,910624,,,920626,***********,,CA,,,,US,,911013,,,,970131,FA,,JUFB,** *********,,,,,,OPIN,961231,,1R01022,,IN,1,,** ** ***** ****** ******* ***,3000000,,,,,2000000,,,,921103,,COS,,,,970808,970930,951031,951031,970228,,,,95-308487-0,I1A01022001,,ALABAMA N,10,O,4,,,,,,,,,,,1,1,,,,,,,,,27,1,0,1,,,,1810
ALN,91B0201,2,S,40,,A,,O,JEO,D,,,910208,,,940401,***********,,CA,,,,US,,900101,,,0,,,,JUFB,** *********,,,,,,APDO,940401,,9100201,2,,13,,** * *********** ******** ****,0,,,0,,0,,0,,,,,,,,940401,941130,940430,940430,,,,,94-070760-6,,,ALABAMA N,10,H,1,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1811
ALN,91B0201,3,S,40,,A,,O,JEO,D,,,910208,,,940401,***********,,CA,,,,US,,900101,,,0,,,,JUFB,** *********,,,,,,APDO,940401,,9100201,3,,23,,** * *********** ******** ****,0,,,0,,0,,0,,,,,,,,940401,941130,940430,940430,,,,,94-070760-6,,,ALABAMA N,10,H,1,,,,,,,,,1,,,,,,,,,,,,0B,1,0,1,,,,1812
ALN,91B0201,4,S,40,,A,,O,JEO,D,,,910208,,,940401,***********,,CA,,,,US,,900101,,,0,,,,JUFB,** *********,,,,,,APDO,940401,,9100201,4,,1,,** * *********** ******** ****,0,,,0,,0,,0,,,,,,,,940401,941130,940430,940430,,,,,94-070760-6,,,ALABAMA N,10,H,1,,,,,,,,,1,,,,,,,,,,,,0B,1,0,1,,,,1813
ALN,91B0201,11,S,40,,A,,O,JEO,D,,,910208,,,940401,***********,,CA,,,,US,,900101,,,0,,,,JUFB,** *********,,,,,,APDO,940401,,9100201,11,,3,,** * *********** ******** ****,0,,,0,,0,,0,,,,,,,,940401,941130,940430,940430,,,,,94-070760-6,,,ALABAMA N,10,H,1,,,,,,,,,1,,,,,,,,,,,,0B,1,0,1,,,,1814
ALN,91B1467,1,S,54,,A,,O,W.C,,BO,920116,910916,,,920103,***********,,CA,,,,US,,910709,C,G,21,,,,JUDE,*****,,,,,,APDO,961004,,1R01467,,IN,4,,** ** ***** ****** ** **,,,PS,50000,,0,,,,960916,,CON,,,,970808,970930,910916,920103,,,,,96-342231-2,I1B01467001,,ALABAMA N,10,N,3,,,,,,,,,1,1,,,,,,,,,,,0B,1,0,1,,,,1815
ALN,91R0300,1,S,47,,,,O,RJM,,FU,911004,910227,,,911004,***********,,DC,PT,,,US,,,,,,, W, NDT,TRCB,************,ZNTF,UNK,,,,INDC,911004,,,,IN,4,,** ** ******** ******** ** ***,,,,,,,,,,,,,,,,970808,970930,910227,911004,,,,,,91R00300001,,ALABAMA N,10,K,1,,,,,,,,,1,1,,,,,,,,,,,0A,1,0,1,,,,1816
ALN,91R0300,2,S,47,,,,O,RJM,,FU,911004,910227,,,911004,***********,,DC,PT,,,US,,,,,,, W, NDT,TRCB,************,ZNTF,UNK,,,,,,,,,IN,4,,** ** ******** ******** ** ***,,,,,,,,,,,,,,,,970808,970930,910227,911004,,,,,,91R00300002,,ALABAMA N,10,K,1,,,,,,,,,1,,,,,,,,,,,,0A,1,0,1,,,,1817
ALN,91R0300,3,S,47,,,,O,RJM,,FU,911004,910227,,,911004,***********,,DC,PT,,,US,,,,,,, W, NDT,TRCB,************,ZNTF,UNK,,,,,,,,,IN,4,,** ** ******** ******** ** ***,,,,,,,,,,,,,,,,970808,970930,910227,911004,,,,,,91R00300003,,ALABAMA N,10,K,1,,,,,,,,,1,,,,,,,,,,,,0A,1,0,1,,,,1818
ALN,91R0300,4,S,47,,,,O,RJM,,FU,911004,910227,,,911004,***********,,DC,PT,,,US,,,,,,, W, NDT,TRCB,************,ZNTF,UNK,,,,,,,,,IN,4,,** ** ******** ******** ** ***,,,,,,,,,,,,,,,,970808,970930,910227,911004,,,,,,91R00300004,,ALABAMA N,10,K,1,,,,,,,,,1,,,,,,,,,,,,0A,1,0,1,,,,1819
ALN,91R0300,5,S,47,,,,O,RJM,,FU,911004,910227,,,911004,***********,,DC,PT,,,US,,,,,,, W, NDT,TRCB,************,ZNTF,UNK,,,,,,,,,IN,4,,** ** ******** ******** ** ***,,,,,,,,,,,,,,,,970808,970930,910227,911004,,,,,,91R00300005,,ALABAMA N,10,K,1,,,,,,,,,1,,,,,,,,,,,,0A,1,0,1,,,,1820
ALN,91R0903,1,S,***,,,,O,BLB,,,,910530,,,,,,NC,,,,US,,,,,,,,,TRCB,************,,,,,,GJPR,961010,,,,,0,,** ** ******* **** ***** ** **,,,,,,,,,,,,,,,,970808,970930,910530,,,,,,,91R00903001,,ALABAMA N,10,H,1,,,1,1,,,,,,,,,,,,,,,,,36,1,0,1,,,,1821
